,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,web-scraper-order,web-scraper-start-url,img,title,date,location,created_in,year,id,hm,entropy,month_parsed,year_parsed,parsed_date,avg_brightness,time_js
1026,1026,1026,1026,1026,1591721298-9091,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Trees_in_the_Garden_of_the_Asylum_f_1536_jh1712.jpg/1024px-Trees_in_the_Garden_of_the_Asylum_f_1536_jh1712.jpg,Trees in the Garden of the Asylum,May 1889,"Van Gogh Museum, Amsterdam",Saint-Rémy,[1889],1591721298-9091,16.287513288192187,20.86471708866845,['May'],[1889],"[datetime.datetime(1889, 5, 1, 0, 0)]",146.23302500982703,[-2545689600000.0]
1027,1027,1027,1027,1027,1591721298-8316,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Vincent_van_Gogh_-_Head_of_a_prostitute_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Head_of_a_prostitute_-_Google_Art_Project.jpg,Head of a Woman with her Hair Loose,December 1885,"Van Gogh Museum, Amsterdam",Antwerp,[1885],1591721298-8316,3.1956467505655097,20.810240843099844,['December'],[1885],"[datetime.datetime(1885, 12, 1, 0, 0)]",87.0919681672127,[-2653430400000.0]
1028,1028,1028,1028,1028,1591721298-8420,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Portret_van_Etienne-Lucien_Martin_-_s0125V1962_-_Van_Gogh_Museum.jpg/1024px-Portret_van_Etienne-Lucien_Martin_-_s0125V1962_-_Van_Gogh_Museum.jpg,Portrait of a Man with a Skull Cap,1887,"Van Gogh Museum, Amsterdam",Paris,[1887],1591721298-8420,1.897823143861395,20.847104955859145,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",137.9658414569968,[-2619216000000.0]
1029,1029,1029,1029,1029,1591721298-8795,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Van_Gogh_-_B%C3%A4ume_im_Garten_des_Hospitals_Saint-Paul.jpeg/1024px-Van_Gogh_-_B%C3%A4ume_im_Garten_des_Hospitals_Saint-Paul.jpeg,Trees in the Garden of Saint-Paul Hospital,October 1889,"Hammer Museum, Los Angeles",Saint-Rémy,[1889],1591721298-8795,9.099351821830526,20.869869552360345,['October'],[1889],"[datetime.datetime(1889, 10, 1, 0, 0)]",127.85607948422806,[-2532470400000.0]
1030,1030,1030,1030,1030,1591721298-8861,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Van_Gogh_-_Zwei_grabende_B%C3%A4uerinnen_auf_schneebedecktem_Feld.jpeg/1024px-Van_Gogh_-_Zwei_grabende_B%C3%A4uerinnen_auf_schneebedecktem_Feld.jpeg,Two Peasants Women Digging in Fields with Snow,March-April 1890,"Foundation E.G. Bührle, Zürich",Saint-Rémy,[1890],1591721298-8861,10.014874705406044,20.827188913806488,"['March', 'April']",[1890],"[datetime.datetime(1890, 3, 1, 0, 0), datetime.datetime(1890, 4, 1, 0, 0)]",173.9807382318038,"[-2519424000000.0, -2516745600000.0]"
1031,1031,1031,1031,1031,1591721298-8523,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Four_Withered_Sunflowers.jpg/1024px-Four_Withered_Sunflowers.jpg,Four Cut Sunflowers,1887,"Kröller-Müller Museum, Otterlo",Paris,[1887],1591721298-8523,7.521889441540779,20.85700117030236,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",99.77908864927686,[-2619216000000.0]
1032,1032,1032,1032,1032,1591721298-8740,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Grote_nachtpauwoog_-_s0189V1962_-_Van_Gogh_Museum.jpg/1024px-Grote_nachtpauwoog_-_s0189V1962_-_Van_Gogh_Museum.jpg,Great Peacock Moth,May 1889,"Van Gogh Museum, Amsterdam",Saint-Rémy,[1889],1591721298-8740,6.671453394736804,20.86519294969833,['May'],[1889],"[datetime.datetime(1889, 5, 1, 0, 0)]",114.99215606558477,[-2545689600000.0]
1033,1033,1033,1033,1033,1591721298-8638,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Van_Gogh_-_Kohlenk%C3%A4hne.jpeg/1024px-Van_Gogh_-_Kohlenk%C3%A4hne.jpeg,Coal Barges,August 1888,Private collection,Arles,[1888],1591721298-8638,6.666972215343724,20.866628190121144,['August'],[1888],"[datetime.datetime(1888, 8, 1, 0, 0)]",169.80548290655713,[-2569276800000.0]
1034,1034,1034,1034,1034,1591721298-8622,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Van_Gogh_-_Bildnis_Patience_Escalier1.jpeg/1024px-Van_Gogh_-_Bildnis_Patience_Escalier1.jpeg,"POrtrait of Patience Escalier, Shepherd in Provence",August 1888,"Norton Simon Museum, Pasadena",Arles,[1888],1591721298-8622,6.917562231335008,20.861110561115662,['August'],[1888],"[datetime.datetime(1888, 8, 1, 0, 0)]",128.52477507044057,[-2569276800000.0]
1035,1035,1035,1035,1035,1591721298-9021,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Women_miners.jpg/1024px-Women_miners.jpg,Women Miners,September 1882,"Kröller-Müller Museum, Otterlo",The Hague,[1882],1591721298-9021,6.4224882713733065,20.67575594829265,['September'],[1882],"[datetime.datetime(1882, 9, 1, 0, 0)]",185.88110095342952,[-2755987200000.0]
1036,1036,1036,1036,1036,1591721298-8496,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Self-Portrait6.jpg/1024px-Self-Portrait6.jpg,Self-Portrait,1887,"Wadsworth Atheneum, Hartford",Paris,[1887],1591721298-8496,1.793314954814501,20.826174635895494,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",90.98874273776617,[-2619216000000.0]
1037,1037,1037,1037,1037,1591721298-9136,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Beach_and_Boats_jh227.jpg/1024px-Beach_and_Boats_jh227.jpg,Beach and Boats,3 September 1882,"Van Gogh Museum, Amsterdam",The Hague,[1882],1591721298-9136,10.613313154494412,20.750807934475947,['September'],[1882],"[datetime.datetime(1882, 9, 1, 0, 0)]",188.32019864677306,[-2755987200000.0]
1038,1038,1038,1038,1038,1591721298-8714,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Vincent_van_Gogh_-_Zonnebloemen_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Zonnebloemen_-_Google_Art_Project.jpg,Still Life: Vase with Fifteen Sunflowers,January 1889,"Van Gogh Museum, Amsterdam",Arles,[1889],1591721298-8714,5.539827294085429,20.862495281241948,['January'],[1889],"[datetime.datetime(1889, 1, 1, 0, 0)]",183.94728152757216,[-2556057600000.0]
1039,1039,1039,1039,1039,1591721298-8595,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Vincent_van_Gogh_-_Vissersboten_op_het_strand_van_Les_Saintes-Maries-de-la-Mer_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Vissersboten_op_het_strand_van_Les_Saintes-Maries-de-la-Mer_-_Google_Art_Project.jpg,Fishing Boats on the Beach at Saintes-Maries,June 1888,"Van Gogh Museum, Amsterdam",Arles,[1888],1591721298-8595,4.25920018334787,20.83927549394181,['June'],[1888],"[datetime.datetime(1888, 6, 1, 0, 0)]",157.26052163534118,[-2574547200000.0]
1040,1040,1040,1040,1040,1591721298-8225,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Kop_van_een_vrouw_-_s0006V1962_-_Van_Gogh_Museum.jpg/1024px-Kop_van_een_vrouw_-_s0006V1962_-_Van_Gogh_Museum.jpg,Head of a Woman,March 1885,"Van Gogh Museum, Amsterdam",Nuenen,[1885],1591721298-8225,1.9849001490305709,18.39487732084304,['March'],[1885],"[datetime.datetime(1885, 3, 1, 0, 0)]",35.73273917670266,[-2677190400000.0]
1041,1041,1041,1041,1041,1591721298-8413,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Van_Gogh_-_Der_gr%C3%BCne_Papagei.jpeg/1024px-Van_Gogh_-_Der_gr%C3%BCne_Papagei.jpeg,"The Green Parrot
(disputed)",1886,Private collection,Paris,[1886],1591721298-8413,2.7006469890780576,20.77931291501769,[],[1886],"[datetime.datetime(1886, 1, 1, 0, 0)]",103.49581830929488,[-2650752000000.0]
1042,1042,1042,1042,1042,1591721298-8654,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Van_Gogh_-_Der_gr%C3%BCne_Weinberg.jpeg/1024px-Van_Gogh_-_Der_gr%C3%BCne_Weinberg.jpeg,The Green Vineyard,September 1888,"Kröller-Müller Museum, Otterlo",Arles,[1888],1591721298-8654,3.8493814314956656,20.871699846084727,['September'],[1888],"[datetime.datetime(1888, 9, 1, 0, 0)]",146.43325801835007,[-2566598400000.0]
1043,1043,1043,1043,1043,1591721298-8290,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Van_Gogh_-_Stillleben_mit_Apfelkorb.jpeg/1024px-Van_Gogh_-_Stillleben_mit_Apfelkorb.jpeg,Still Life with a Basket of Apples,September 1885,Private collection,Nuenen,[1885],1591721298-8290,2.2424357955969465,19.896523760070714,['September'],[1885],"[datetime.datetime(1885, 9, 1, 0, 0)]",61.15789979876894,[-2661292800000.0]
1044,1044,1044,1044,1044,1591721298-8177,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Kop_van_een_man_-_s0069V1962_-_Van_Gogh_Museum.jpg/1024px-Kop_van_een_man_-_s0069V1962_-_Van_Gogh_Museum.jpg,Head of a Man,1884-85,"Van Gogh Museum, Amsterdam",Nuenen,"[1884, 1885]",1591721298-8177,0.4656413198660267,18.71667468057041,[],"[1884, 1885]","[datetime.datetime(1884, 1, 1, 0, 0), datetime.datetime(1885, 1, 1, 0, 0)]",30.42353269432773,"[-2713910400000.0, -2682288000000.0]"
1045,1045,1045,1045,1045,1591721298-8863,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Van_Gogh_-_Bl%C3%BChende_Wiese_mit_Baumst%C3%A4mmen_und_L%C3%B6wenzahn.jpeg/1024px-Van_Gogh_-_Bl%C3%BChende_Wiese_mit_Baumst%C3%A4mmen_und_L%C3%B6wenzahn.jpeg,Pine Trees and Dandelions in the Garden of Saint-Paul Hospital,April-May 1890,"Kröller-Müller Museum, Otterlo",Saint-Rémy,[1890],1591721298-8863,9.910663506970083,20.870309301970625,"['April', 'May']",[1890],"[datetime.datetime(1890, 4, 1, 0, 0), datetime.datetime(1890, 5, 1, 0, 0)]",153.81631252026588,"[-2516745600000.0, -2514153600000.0]"
1046,1046,1046,1046,1046,1591721298-8884,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Van_Gogh_-_Das_Haus_von_P%C3%A8re_Eloi.jpeg/1024px-Van_Gogh_-_Das_Haus_von_P%C3%A8re_Eloi.jpeg,The House of Père Eloi,May 1890,Private collection,Auvers-sur-Oise,[1890],1591721298-8884,10.36643725442157,20.870702606309344,['May'],[1890],"[datetime.datetime(1890, 5, 1, 0, 0)]",144.36246298872717,[-2514153600000.0]
1047,1047,1047,1047,1047,1591721298-8171,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Van_Gogh_-_Kopf_einer_B%C3%A4uerin_mit_wei%C3%9Fer_Haube3.jpeg/1024px-Van_Gogh_-_Kopf_einer_B%C3%A4uerin_mit_wei%C3%9Fer_Haube3.jpeg,Head of a Peasant Woman with White Cap,December 1884,Private collection,Nuenen,[1884],1591721298-8171,2.4147837567057184,20.814131562322963,['December'],[1884],"[datetime.datetime(1884, 12, 1, 0, 0)]",91.62066918822099,[-2684966400000.0]
1048,1048,1048,1048,1048,1591721298-8656,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Willows_at_Sunset_1888_Vincent_van_Gogh.jpg/1024px-Willows_at_Sunset_1888_Vincent_van_Gogh.jpg,Willows at Sunset,Autumn 1888,"Kröller-Müller Museum, Otterlo",Arles,[1888],1591721298-8656,7.790070579316697,20.86336682617245,[],[1888],"[datetime.datetime(1888, 1, 1, 0, 0)]",157.33352810386316,[-2587680000000.0]
1049,1049,1049,1049,1049,1591721298-8741,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Van_Gogh_-_Saatfeld_bei_Sonnenaufgang.jpeg/1024px-Van_Gogh_-_Saatfeld_bei_Sonnenaufgang.jpeg,Field of Spring Wheat at Sunrise,May-June 1889,"Kröller-Müller Museum, Otterlo",Saint-Rémy,[1889],1591721298-8741,4.305715705540136,20.866830215574968,"['May', 'June']",[1889],"[datetime.datetime(1889, 5, 1, 0, 0), datetime.datetime(1889, 6, 1, 0, 0)]",133.13557402175584,"[-2545689600000.0, -2543011200000.0]"
1050,1050,1050,1050,1050,1591721298-8194,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Van_gogh_head_of_a_peasant_woman_with_dark_cap_f138.jpg/1024px-Van_gogh_head_of_a_peasant_woman_with_dark_cap_f138.jpg,Head of a Peasant Woman with Dark Cap,February 1885,"Hecht Museum, Haifa",Nuenen,[1885],1591721298-8194,2.962454958158127,20.503776633399237,['February'],[1885],"[datetime.datetime(1885, 2, 1, 0, 0)]",126.40842612451893,[-2679609600000.0]
1051,1051,1051,1051,1051,1591721298-9142,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Beach_with_People_Walking_and_Boats_jh248.jpg/1024px-Beach_with_People_Walking_and_Boats_jh248.jpg,Beach with People Walking and Boats,27 September 1882,"Van Gogh Museum, Amsterdam",The Hague,[1882],1591721298-9142,16.689955363834375,20.852980032061968,['September'],[1882],"[datetime.datetime(1882, 9, 1, 0, 0)]",172.365977174217,[-2755987200000.0]
1052,1052,1052,1052,1052,1591721298-8992,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/View_of_The_Hague_with_the_New_Church.jpg/1024px-View_of_The_Hague_with_the_New_Church.jpg,View of the Hague with the New Church,January 1882,Private collection,The Hague,[1882],1591721298-8992,7.647587016721627,20.387829156716172,['January'],[1882],"[datetime.datetime(1882, 1, 1, 0, 0)]",167.66374012646753,[-2776982400000.0]
1053,1053,1053,1053,1053,1591721298-8308,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Van_Gogh_-_Das_Pfarrhaus_in_Nuenen_bei_Mondschein.jpeg/1024px-Van_Gogh_-_Das_Pfarrhaus_in_Nuenen_bei_Mondschein.jpeg,The Parsonage at Nuenen by Moonlight,November 1885,Private collection,Nuenen,[1885],1591721298-8308,5.2927879786978815,20.84692461023129,['November'],[1885],"[datetime.datetime(1885, 11, 1, 0, 0)]",127.7985294117647,[-2656022400000.0]
1054,1054,1054,1054,1054,1591721298-8789,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Van_Gogh_-_Eingang_zu_einem_Steinbruch1.jpeg/1024px-Van_Gogh_-_Eingang_zu_einem_Steinbruch1.jpeg,Entrance to a Quarry near Saint-Rémy,October 1889,Private collection,Saint-Rémy,[1889],1591721298-8789,8.241440354213653,20.869499531869,['October'],[1889],"[datetime.datetime(1889, 10, 1, 0, 0)]",128.40222665617506,[-2532470400000.0]
1055,1055,1055,1055,1055,1591721298-9223,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Gogh_-_jh_1750.jpg/1024px-Gogh_-_jh_1750.jpg,Cypresses,25 June 1889,"Van Gogh Museum, Amsterdam",Saint Rémy,[1889],1591721298-9223,11.32351161894944,19.24839815030353,['June'],[1889],"[datetime.datetime(1889, 6, 1, 0, 0)]",220.21130234549776,[-2543011200000.0]
1056,1056,1056,1056,1056,1591721298-8962,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Sower_f866a_jh27.jpg/1024px-Sower_f866a_jh27.jpg,Sower,September 1881,Private collection,Etten,[1881],1591721298-8962,3.9740631301976665,18.578747182487977,['September'],[1881],"[datetime.datetime(1881, 9, 1, 0, 0)]",144.16133684933357,[-2787523200000.0]
1057,1057,1057,1057,1057,1591721298-9158,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Path_to_the_Beach_jh_382.jpg/1024px-Path_to_the_Beach_jh_382.jpg,Path to the Beach,29-30 July 1883,"Van Gogh Museum, Amsterdam",The Hague,[1883],1591721298-9158,18.855244382684507,20.66127172939849,['July'],[1883],"[datetime.datetime(1883, 7, 1, 0, 0)]",169.6183562464245,[-2729808000000.0]
1058,1058,1058,1058,1058,1591721298-8455,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Vincent_van_Gogh_-_Montmartre-_molens_en_moestuinen_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Montmartre-_molens_en_moestuinen_-_Google_Art_Project.jpg,Vegetable Garden in Montmartre,1887,"Van Gogh Museum, Amsterdam",Paris,[1887],1591721298-8455,3.1666630751654936,20.497037588206265,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",202.32317940848213,[-2619216000000.0]
1059,1059,1059,1059,1059,1591721298-8246,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Van_Gogh_-_Kopf_einer_B%C3%A4uerin3.jpeg/1024px-Van_Gogh_-_Kopf_einer_B%C3%A4uerin3.jpeg,Head of a Peasant Woman,May 1885,"Kröller-Müller Museum, Otterlo",Nuenen,[1885],1591721298-8246,3.051290347163122,20.847653861513265,['May'],[1885],"[datetime.datetime(1885, 5, 1, 0, 0)]",74.47885676878442,[-2671920000000.0]
1060,1060,1060,1060,1060,1591721298-8254,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Van_Gogh_-_Bauernhaus_mit_B%C3%A4umen.jpeg/1024px-Van_Gogh_-_Bauernhaus_mit_B%C3%A4umen.jpeg,Cottage with Trees,June 1885,"Wallraf–Richartz Museum, Cologne",Nuenen,[1885],1591721298-8254,6.9024230287995705,20.859816867761896,['June'],[1885],"[datetime.datetime(1885, 6, 1, 0, 0)]",95.35615983589616,[-2669241600000.0]
1061,1061,1061,1061,1061,1591721298-8229,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Vincent_van_Gogh_-_Woman_sewing_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Woman_sewing_-_Google_Art_Project.jpg,Woman Sewing,March-April 1885,"Van Gogh Museum, Amsterdam",Nuenen,[1885],1591721298-8229,3.2122255486244256,20.061575874297823,"['March', 'April']",[1885],"[datetime.datetime(1885, 3, 1, 0, 0), datetime.datetime(1885, 4, 1, 0, 0)]",48.80241593070652,"[-2677190400000.0, -2674512000000.0]"
1062,1062,1062,1062,1062,1591721298-8332,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Zelfportret_met_vilthoed_-_s0162V1962_-_Van_Gogh_Museum.jpg/1024px-Zelfportret_met_vilthoed_-_s0162V1962_-_Van_Gogh_Museum.jpg,Self-Portrait with Dark Felt Hat,1886,"Van Gogh Museum, Amsterdam",Paris,[1886],1591721298-8332,0.6800099829546115,20.68152775067753,[],[1886],"[datetime.datetime(1886, 1, 1, 0, 0)]",55.692852709666795,[-2650752000000.0]
1063,1063,1063,1063,1063,1591721298-8325,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Venustorso_-_s0201V1962_-_Van_Gogh_Museum.jpg/1024px-Venustorso_-_s0201V1962_-_Van_Gogh_Museum.jpg,Plaster Statuette of a Female Torso,1886,"Van Gogh Museum, Amsterdam",Paris,[1886],1591721298-8325,1.1800798527425045,20.791410760649267,[],[1886],"[datetime.datetime(1886, 1, 1, 0, 0)]",153.44872139289035,[-2650752000000.0]
1064,1064,1064,1064,1064,1591721298-9046,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Gogh_-_f_1114.jpg/1024px-Gogh_-_f_1114.jpg,Weaver,December 1883,"Van Gogh Museum, Amsterdam",Nuenen,[1883],1591721298-9046,5.754996714460432,20.794147681205686,['December'],[1883],"[datetime.datetime(1883, 12, 1, 0, 0)]",107.32845679593373,[-2716588800000.0]
1065,1065,1065,1065,1065,1591721298-8796,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Vincent_Van_Gogh_-_Parc_de_l%27h%C3%B4pital_Saint-Paul.jpg/1024px-Vincent_Van_Gogh_-_Parc_de_l%27h%C3%B4pital_Saint-Paul.jpg,The Garden of Saint-Paul Hospital,October 1889,Private collection,Saint-Rémy,[1889],1591721298-8796,9.73584334688632,20.869792581941677,['October'],[1889],"[datetime.datetime(1889, 10, 1, 0, 0)]",144.19613842644847,[-2532470400000.0]
1066,1066,1066,1066,1066,1591721298-8841,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Van_Gogh_-_Weg_in_Saint-R%C3%A9my_mit_weiblicher_Figur.jpeg/1024px-Van_Gogh_-_Weg_in_Saint-R%C3%A9my_mit_weiblicher_Figur.jpeg,A Road at Saint-Remy with Female Figure,December 1889,"Kasama Nichidō Museum of Art, Kasama",Saint-Rémy,[1889],1591721298-8841,10.699139499094539,20.87008141844739,['December'],[1889],"[datetime.datetime(1889, 12, 1, 0, 0)]",162.25674965989117,[-2527200000000.0]
1067,1067,1067,1067,1067,1591721298-8202,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Van_Gogh_-_Kopf_einer_B%C3%A4uerin_mit_gr%C3%BCnlicher_Haube.jpeg/1024px-Van_Gogh_-_Kopf_einer_B%C3%A4uerin_mit_gr%C3%BCnlicher_Haube.jpeg,Head of a Peasant Woman with Greenish Lace Cap,February-March 1885,"Kröller-Müller Museum, Otterlo",Nuenen,[1885],1591721298-8202,2.140111578579899,20.64785174553218,"['February', 'March']",[1885],"[datetime.datetime(1885, 2, 1, 0, 0), datetime.datetime(1885, 3, 1, 0, 0)]",70.15571301550511,"[-2679609600000.0, -2677190400000.0]"
1068,1068,1068,1068,1068,1591721298-9038,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Van_Gogh_-_Paisaje_en_Drenthe%2C_1883.jpg/1024px-Van_Gogh_-_Paisaje_en_Drenthe%2C_1883.jpg,Peatery in Drenthe,October 1883,"Museo Soumaya, Mexico City",Drenthe,[1883],1591721298-9038,3.154896700722728,20.736943997181406,['October'],[1883],"[datetime.datetime(1883, 10, 1, 0, 0)]",123.66362708996816,[-2721859200000.0]
1069,1069,1069,1069,1069,1591721298-8754,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Van_Gogh_-_Olivenhain1.jpeg/1024px-Van_Gogh_-_Olivenhain1.jpeg,Olive Grove,June 1889,"Kröller-Müller Museum, Otterlo",Saint-Rémy,[1889],1591721298-8754,4.220938534740199,20.870349820324567,['June'],[1889],"[datetime.datetime(1889, 6, 1, 0, 0)]",152.17348557335018,[-2543011200000.0]
1070,1070,1070,1070,1070,1591721298-8651,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Vincent_Willem_van_Gogh_094.jpg/1024px-Vincent_Willem_van_Gogh_094.jpg,"Portrait of Miliet, Second Lieutenant of the Zouaves",September 1888,"Kröller-Müller Museum, Otterlo",Arles,[1888],1591721298-8651,2.992271787848172,20.811993558656624,['September'],[1888],"[datetime.datetime(1888, 9, 1, 0, 0)]",119.7884547914996,[-2566598400000.0]
1071,1071,1071,1071,1071,1591721298-8285,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Mand_met_appels_-_s0151V1962_-_Van_Gogh_Museum.jpg/1024px-Mand_met_appels_-_s0151V1962_-_Van_Gogh_Museum.jpg,Basket of Apples,September 1885,"Van Gogh Museum, Amsterdam",Nuenen,[1885],1591721298-8285,0.5560188991253153,20.520572017136587,['September'],[1885],"[datetime.datetime(1885, 9, 1, 0, 0)]",37.446587171052634,[-2661292800000.0]
1072,1072,1072,1072,1072,1591721298-9081,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Vincent_van_Gogh_-_Boats_at_Saintes-Marie_watercolour.jpg/1024px-Vincent_van_Gogh_-_Boats_at_Saintes-Marie_watercolour.jpg,Fishing Boats on the Beach,June 1888,"Hermitage, Saint Petersburg",Arles,[1888],1591721298-9081,11.025123879755347,20.854766100319555,['June'],[1888],"[datetime.datetime(1888, 6, 1, 0, 0)]",195.69943007602487,[-2574547200000.0]
